3.1970 	WARNING 	Component `RBButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.1970 	WARNING 	Component `RBPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.1970 	WARNING 	Component `RipondaButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.1970 	WARNING 	Component `RipondaPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.1971 	WARNING 	Component `StimTrackerButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.1971 	WARNING 	Component `StimTrackerPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
12.7540 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
12.7553 	INFO 	Loaded monitor calibration from ['2024_05_01 18:24']
13.0360 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa2f2d31910>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa2f2d31820>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fa30d1a5ee0>, multiSample=False, name='window1', numSamples=2, pos=[1096.0, 667.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.0361 	EXP 	window1: backgroundImage = ''
13.0361 	EXP 	window1: backgroundFit = 'none'
13.0500 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0509 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0516 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0525 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0534 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0538 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0544 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0554 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0556 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0558 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0565 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0572 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0577 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0584 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0589 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0596 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0603 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0606 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0610 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0619 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.0623 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
