4.1339 	WARNING 	Component `RBButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
4.1339 	WARNING 	Component `RBPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
4.1339 	WARNING 	Component `RipondaButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
4.1340 	WARNING 	Component `RipondaPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
4.1340 	WARNING 	Component `StimTrackerButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
4.1340 	WARNING 	Component `StimTrackerPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
14.1705 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
14.1718 	INFO 	Loaded monitor calibration from ['2024_05_01 18:24']
14.5367 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f9806b36be0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f9806b36ac0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f97f23cf160>, multiSample=False, name='window1', numSamples=2, pos=[1096.0, 667.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.5368 	EXP 	window1: backgroundImage = ''
14.5368 	EXP 	window1: backgroundFit = 'none'
14.5572 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5581 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5588 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5596 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5604 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5608 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5614 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5623 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5625 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5629 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5635 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5641 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5647 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5653 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5658 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5665 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5672 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5675 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5678 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5687 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5691 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5699 	DEBUG 	Uploading Texture Font fontname to graphics card
14.5748 	DEBUG 	Upload of Texture Font fontname complete
14.5817 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5827 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5836 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5838 	DEBUG 	Uploading Texture Font fontname to graphics card
14.5866 	DEBUG 	Upload of Texture Font fontname complete
14.5886 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
14.5886 	EXP 	window1: recordFrameIntervals = False
14.8359 	EXP 	window1: recordFrameIntervals = True
15.3385 	WARNING 	t of last frame was 22.61ms (=1/44)
15.5429 	WARNING 	t of last frame was 27.25ms (=1/36)
15.7044 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

15.7117 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7123 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7130 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7140 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7150 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7159 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7164 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7172 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7181 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7190 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7196 	DEBUG 	Uploading Texture Font fontname to graphics card
15.7225 	DEBUG 	Upload of Texture Font fontname complete
