3.4308 	WARNING 	Component `RBButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.4308 	WARNING 	Component `RBPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.4309 	WARNING 	Component `RipondaButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.4309 	WARNING 	Component `RipondaPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.4309 	WARNING 	Component `StimTrackerButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.4309 	WARNING 	Component `StimTrackerPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
18.6648 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
18.6660 	INFO 	Loaded monitor calibration from ['2024_05_01 18:24']
18.9375 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa87cf928b0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa87cf927c0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fa87ccc5e80>, multiSample=False, name='window1', numSamples=2, pos=[1096.0, 667.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.9376 	EXP 	window1: backgroundImage = ''
18.9376 	EXP 	window1: backgroundFit = 'none'
18.9513 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9520 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9527 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9535 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9544 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9548 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9554 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9563 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9565 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9567 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9574 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9580 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9586 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9592 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9598 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9604 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9611 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9614 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9617 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9626 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
