3.8981 	WARNING 	Component `RBButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.8981 	WARNING 	Component `RBPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.8982 	WARNING 	Component `RipondaButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.8982 	WARNING 	Component `RipondaPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.8982 	WARNING 	Component `StimTrackerButtonBoxBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
3.8982 	WARNING 	Component `StimTrackerPhotodiodeValidatorBackend` does not appear to be a subclass of `psychopy.experiment.components._base.BaseComponent`. This will be skipped.
13.5168 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
13.5178 	INFO 	Loaded monitor calibration from ['2024_05_01 18:24']
13.8429 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fdee2823790>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fdee28236a0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fded14d5d60>, multiSample=False, name='window1', numSamples=2, pos=[1096.0, 667.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.8430 	EXP 	window1: backgroundImage = ''
13.8430 	EXP 	window1: backgroundFit = 'none'
13.8640 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8649 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8657 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8666 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8674 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8678 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8685 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8694 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8696 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8699 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8705 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8712 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8718 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8724 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8730 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8736 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8743 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8747 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8750 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8759 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8764 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8773 	DEBUG 	Uploading Texture Font fontname to graphics card
13.8828 	DEBUG 	Upload of Texture Font fontname complete
13.8911 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8922 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8931 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8934 	DEBUG 	Uploading Texture Font fontname to graphics card
13.8960 	DEBUG 	Upload of Texture Font fontname complete
13.8983 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.8983 	EXP 	window1: recordFrameIntervals = False
14.1084 	EXP 	window1: recordFrameIntervals = True
14.9423 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

14.9491 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9496 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9503 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9514 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9523 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9532 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9537 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9545 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9554 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9563 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9567 	DEBUG 	Uploading Texture Font fontname to graphics card
14.9601 	DEBUG 	Upload of Texture Font fontname complete
14.9849 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
19.5988 	INFO 	keyboard.Keyboard is using iohub backend.
19.7459 	INFO 	keyboard.Keyboard is using iohub backend.
19.7460 	INFO 	keyboard.Keyboard is using iohub backend.
19.7461 	INFO 	keyboard.Keyboard is using iohub backend.
19.7461 	INFO 	keyboard.Keyboard is using iohub backend.
19.7462 	INFO 	keyboard.Keyboard is using iohub backend.
19.7462 	INFO 	keyboard.Keyboard is using iohub backend.
19.7463 	EXP 	n-back: status = STARTED
